E_eV,E_minus_Ef,total_dos,Li,P,S,Cl,O,Nd
-23.9260,-27.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.9160,-27.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.9060,-27.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8960,-27.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8860,-27.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8760,-27.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8660,-27.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8560,-27.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8460,-27.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8360,-27.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8260,-27.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8160,-27.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.8060,-27.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7960,-27.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7860,-27.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7760,-27.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7660,-27.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7560,-27.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7460,-27.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7360,-27.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7260,-27.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7160,-27.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.7060,-27.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6960,-27.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6860,-27.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6760,-27.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6660,-27.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6560,-27.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6460,-27.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6360,-27.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6260,-27.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6160,-27.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.6060,-27.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5960,-27.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5860,-27.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5760,-27.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5660,-27.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5560,-27.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5460,-27.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5360,-27.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5260,-27.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5160,-27.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.5060,-27.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4960,-27.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4860,-27.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4760,-27.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4660,-27.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4560,-27.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4460,-27.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4360,-27.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4260,-27.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4160,-27.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.4060,-27.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3960,-27.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3860,-27.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3760,-27.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3660,-27.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3560,-27.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3460,-27.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3360,-27.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3260,-27.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3160,-27.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.3060,-27.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2960,-27.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2860,-27.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2760,-27.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2660,-27.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2560,-27.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2460,-27.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2360,-27.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2260,-27.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2160,-27.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.2060,-27.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1960,-27.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1860,-27.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1760,-27.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1660,-26.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1560,-26.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1460,-26.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1360,-26.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1260,-26.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1160,-26.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.1060,-26.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0960,-26.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0860,-26.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0760,-26.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0660,-26.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0560,-26.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0460,-26.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0360,-26.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0260,-26.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0160,-26.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-23.0060,-26.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9960,-26.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9860,-26.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9760,-26.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9660,-26.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9560,-26.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9460,-26.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9360,-26.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9260,-26.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9160,-26.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.9060,-26.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8960,-26.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8860,-26.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8760,-26.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8660,-26.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8560,-26.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8460,-26.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8360,-26.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8260,-26.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8160,-26.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.8060,-26.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7960,-26.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7860,-26.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7760,-26.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7660,-26.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7560,-26.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7460,-26.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7360,-26.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7260,-26.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7160,-26.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.7060,-26.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6960,-26.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6860,-26.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6760,-26.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6660,-26.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6560,-26.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6460,-26.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6360,-26.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6260,-26.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6160,-26.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.6060,-26.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5960,-26.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5860,-26.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5760,-26.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5660,-26.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5560,-26.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5460,-26.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5360,-26.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5260,-26.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5160,-26.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.5060,-26.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4960,-26.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4860,-26.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4760,-26.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4660,-26.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4560,-26.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4460,-26.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4360,-26.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4260,-26.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4160,-26.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.4060,-26.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3960,-26.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3860,-26.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3760,-26.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3660,-26.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3560,-26.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3460,-26.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3360,-26.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3260,-26.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3160,-26.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.3060,-26.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2960,-26.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2860,-26.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2760,-26.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2660,-26.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2560,-26.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2460,-26.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2360,-26.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2260,-26.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2160,-26.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.2060,-26.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1960,-26.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1860,-26.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1760,-26.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1660,-25.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1560,-25.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1460,-25.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1360,-25.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1260,-25.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1160,-25.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.1060,-25.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0960,-25.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0860,-25.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0760,-25.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0660,-25.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0560,-25.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0460,-25.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0360,-25.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0260,-25.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0160,-25.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-22.0060,-25.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9960,-25.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9860,-25.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9760,-25.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9660,-25.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9560,-25.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9460,-25.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9360,-25.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9260,-25.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9160,-25.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.9060,-25.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8960,-25.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8860,-25.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8760,-25.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8660,-25.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8560,-25.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8460,-25.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8360,-25.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8260,-25.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8160,-25.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.8060,-25.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7960,-25.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7860,-25.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7760,-25.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7660,-25.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7560,-25.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7460,-25.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7360,-25.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7260,-25.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7160,-25.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.7060,-25.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6960,-25.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6860,-25.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6760,-25.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6660,-25.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6560,-25.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6460,-25.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6360,-25.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6260,-25.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6160,-25.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.6060,-25.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5960,-25.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5860,-25.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5760,-25.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5660,-25.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5560,-25.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5460,-25.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5360,-25.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5260,-25.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5160,-25.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.5060,-25.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4960,-25.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4860,-25.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4760,-25.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4660,-25.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4560,-25.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4460,-25.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4360,-25.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4260,-25.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4160,-25.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.4060,-25.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3960,-25.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3860,-25.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3760,-25.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3660,-25.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3560,-25.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3460,-25.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3360,-25.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3260,-25.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3160,-25.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.3060,-25.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2960,-25.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2860,-25.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2760,-25.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2660,-25.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2560,-25.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2460,-25.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2360,-25.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2260,-25.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2160,-25.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.2060,-25.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1960,-25.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1860,-25.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1760,-25.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1660,-24.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1560,-24.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1460,-24.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1360,-24.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1260,-24.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1160,-24.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.1060,-24.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0960,-24.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0860,-24.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0760,-24.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0660,-24.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0560,-24.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0460,-24.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0360,-24.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0260,-24.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0160,-24.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-21.0060,-24.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-20.9960,-24.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-20.9860,-24.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-20.9760,-24.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-20.9660,-24.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
